Blood-ID,Sample,Sample pt,Band,Treatment,Box,Pair ID,Date,Numeric Date,Time,Numeric time,Tarsus,Mass,Cp Telomere,Mean Cp T,Cp CV T,Efficiency T,Et^CpT(C)-CpT(S),Et_CV,Cp GAPDH,Cp Mean R,Cp CV R,Efficiency R,ER^(CpR(S)-CpR(C)),Er_CV,RTL,RTLave,RTLcv,qPCR Plate,Drop Duplicate,Sex,NOx,Fledged,Recruit,Size rank,Brood size
CTR-43,Tel 2,15,59V66744,CTR,R10,9,02/05/17,32,10:04:00,10.06666667,19.62,17.9,13.59,13.41,0.018982732,2.097833555,0.48739616,0.187493416,25.55,25.44,0.006114917,2.018534361,0.818586726,0.109046503,0.398976027,0.422663466,0.079257139,1,0,F,0.0029,1,0,2,6
CTR-43,Tel 2,15,59V66744,CTR,R10,9,02/05/17,32,10:04:00,10.06666667,19.62,17.9,13.23,,,2.097833555,0.636384617,,25.33,,,2.018534361,0.70138544,,0.446350904,,,1,0,F,0.0029,1,0,2,6
CTR-41,Tel 2,15,59V66745,CTR,R10,9,02/05/17,32,09:54:00,9.9,18.69,17.8,11.65,11.61,0.004872398,2.017152285,3.36664968,0.039682977,25.54,25.565,0.001382959,1.970580571,0.734445612,0.023980225,2.472621085,2.589119211,0.063632925,2,0,M,0.0032,1,0,3,6
CTR-41,Tel 2,15,59V66745,CTR,R10,9,02/05/17,32,09:54:00,9.9,18.69,17.8,11.57,,,2.017152285,3.5610414,,25.59,,,1.970580571,0.759782612,,2.705617337,,,2,0,M,0.0032,1,0,3,6
CTR-40,Tel 2,15,59V66746,CTR,R10,9,02/05/17,32,09:49:00,9.816666667,19.09,17.4,12.14,12.11,0.003503419,2.076969342,2.548651826,0.031004907,25.18,25.235,0.003082296,2.002186402,0.765456939,0.053972955,1.950883226,2.075492005,0.084906819,1,0,F,0.0083,1,0,4,6
CTR-40,Tel 2,15,59V66746,CTR,R10,9,02/05/17,32,09:49:00,9.816666667,19.09,17.4,12.08,,,2.076969342,2.662908937,,25.29,,,2.002186402,0.826202035,,2.200100784,,,1,0,F,0.0083,1,0,4,6
LAN-88,Tel 1,8,59V66771,LAN,R11,12,27/04/17,27,09:52:00,9.866666667,13.74,8.3,13.26,13.06,0.021657176,2.076969342,1.12405824,0.205272418,25.46,25.57,0.006083828,2.018534361,0.768442622,0.109046503,0.863774261,1.10711483,0.310839963,1,0,,0.0026,1,0,3,10
LAN-88,Tel 1,8,59V66771,LAN,R11,12,27/04/17,27,09:52:00,9.866666667,13.74,8.3,12.86,,,2.076969342,1.505777655,,25.68,,,2.018534361,0.896849143,,1.350455399,,,1,0,,0.0026,1,0,3,10
LAN-89,Tel 1,8,59V66772,LAN,R11,12,27/04/17,27,09:55:00,9.916666667,13.41,8.1,13.48,13.55,0.0073059,2.007917687,0.794499908,0.068954481,26.24,26.355,0.006170919,2.051129172,1.205363907,0.116570031,0.957661513,0.991168091,0.04780769,3,0,M,0.0059,1,0,4,10
LAN-89,Tel 1,8,59V66772,LAN,R11,12,27/04/17,27,09:55:00,9.916666667,13.41,8.1,13.62,,,2.007917687,0.720625166,,26.47,,,2.051129172,1.421924625,,1.024674669,,,3,0,M,0.0059,1,0,4,10
LAN-90,Tel 1,8,59V66773,LAN,R11,12,27/04/17,27,09:57:00,9.95,13.94,8.6,12.88,12.83,0.005511354,2.017152285,1.420264864,0.049596399,26.43,26.495,0.00346948,1.970580571,1.343224101,0.062314186,1.907733995,2.071396346,0.111737918,2,0,M,0.0026,1,1,1,10
LAN-90,Tel 1,8,59V66773,LAN,R11,12,27/04/17,27,09:57:00,9.95,13.94,8.6,12.78,,,2.017152285,1.523502643,,26.56,,,1.970580571,1.46705272,,2.235058697,,,2,0,M,0.0026,1,1,1,10
LAN-91,Tel 1,8,59V66774,LAN,R11,12,27/04/17,27,10:00:00,10,13.93,8,11.73,11.97,0.028355159,2.007917687,2.69091008,0.234419873,25.64,25.61,0.001656634,2.051129172,0.783289629,0.030474008,2.107761957,1.776241413,0.263951085,3,0,,,1,0,5,10
LAN-91,Tel 1,8,59V66774,LAN,R11,12,27/04/17,27,10:00:00,10,13.93,8,12.21,,,2.007917687,1.925666836,,25.58,,,2.051129172,0.750244457,,1.44472087,,,3,0,,,1,0,5,10
LAN-92,Tel 1,8,59V66775,LAN,R11,12,27/04/17,27,10:01:00,10.01666667,11.63,6.1,14.18,14.09,0.009033302,2.007917687,0.487721294,0.088609886,26.54,26.48,0.003204411,2.051129172,1.495257834,0.060919729,0.729269086,0.743873471,0.027765097,3,0,M,0.0049,1,0,10,10
LAN-92,Tel 1,8,59V66775,LAN,R11,12,27/04/17,27,10:01:00,10.01666667,11.63,6.1,14,,,2.007917687,0.552924687,,26.42,,,2.051129172,1.371756179,,0.758477855,,,3,0,M,0.0049,1,0,10,10
LAN-93,Tel 1,8,59V66776,LAN,R11,12,27/04/17,27,10:05:00,10.08333333,13.61,7.8,13.22,13.235,0.001602811,2.076969342,1.157406767,0.015504317,26.2,26.195,0.00026994,2.018534361,1.292225163,0.004966497,1.495630148,1.474290538,0.020470026,1,0,M,,1,0,7,10
LAN-93,Tel 1,8,59V66776,LAN,R11,12,27/04/17,27,10:05:00,10.08333333,13.61,7.8,13.25,,,2.076969342,1.132304191,,26.19,,,2.018534361,1.283180739,,1.452950928,,,1,0,M,,1,0,7,10
LAN-94,Tel 1,8,59V66777,LAN,R11,12,27/04/17,27,10:07:00,10.11666667,14.27,8.5,11.61,11.54,0.008578418,2.076969342,3.75446842,0.072293307,25.65,25.53,0.006647302,1.970580571,0.791343432,0.114862538,2.971073925,2.883903643,0.042746711,2,0,M,0.0045,1,0,2,10
LAN-94,Tel 1,8,59V66777,LAN,R11,12,27/04/17,27,10:07:00,10.11666667,14.27,8.5,11.47,,,2.076969342,4.158997581,,25.41,,,1.970580571,0.672453712,,2.79673336,,,2,0,M,0.0045,1,0,2,10
LAN-95,Tel 1,8,59V66778,LAN,R11,12,27/04/17,27,10:09:00,10.15,12.73,7.3,12.83,12.895,0.007128645,2.017152285,1.470978339,0.064457081,25.7,25.71,0.000550064,1.970580571,0.8186433,0.009592862,1.204206563,1.159220843,0.054881186,2,0,M,0.003,1,0,9,10
LAN-95,Tel 1,8,59V66778,LAN,R11,12,27/04/17,27,10:09:00,10.15,12.73,7.3,12.96,,,2.017152285,1.342734811,,25.72,,,1.970580571,0.829825155,,1.114235123,,,2,0,M,0.003,1,0,9,10
LAN-96,Tel 1,8,59V66779,LAN,R11,12,27/04/17,27,10:11:00,10.18333333,13.76,7.8,11.59,11.68,0.010897194,2.097833555,2.144984502,0.094162313,25,24.875,0.007106601,2.018534361,0.556281757,0.123844901,1.193215747,1.034645239,0.216743434,1,0,M,0.0031,1,0,6,10
LAN-96,Tel 1,8,59V66779,LAN,R11,12,27/04/17,27,10:11:00,10.18333333,13.76,7.8,11.77,,,2.097833555,1.877177645,,24.75,,,2.018534361,0.466697829,,0.876074732,,,1,0,M,0.0031,1,0,6,10
LAN-97,Tel 1,8,59V66780,LAN,R11,12,27/04/17,27,10:13:00,10.21666667,13.54,7.8,12.42,12.29,0.014959135,2.076969342,2.076969342,0.13397318,25.5,25.62,0.006623951,1.970580571,0.714785728,0.114862538,1.484588044,1.798650239,0.246935733,2,0,F,0.004,1,0,8,10
LAN-97,Tel 1,8,59V66780,LAN,R11,12,27/04/17,27,10:13:00,10.21666667,13.54,7.8,12.16,,,2.076969342,2.511666126,,25.74,,,1.970580571,0.841159743,,2.112712434,,,2,0,F,0.004,1,0,8,10
LAN-51,Tel 2,15,59V66771,LAN,R11,12,04/05/17,34,10:46:00,10.76666667,18.83,15.1,12.17,12.145,0.002911102,2.007917687,1.980117615,0.024643649,25.85,25.86,0.000546873,2.002186402,1.218789726,0.009817875,2.413347005,2.473616751,0.034457356,3,0,,0.0026,1,0,4,10
LAN-51,Tel 2,15,59V66771,LAN,R11,12,04/05/17,34,10:46:00,10.76666667,18.83,15.1,12.12,,,2.007917687,2.050351321,,25.87,,,2.002186402,1.235830402,,2.533886497,,,3,0,,0.0026,1,0,4,10
LAN-49,Tel 2,15,59V66772,LAN,R11,12,04/05/17,34,10:36:00,10.6,18.69,15.7,11.9,12.065,0.019340674,2.076969342,3.037342246,0.16973223,25.67,25.47,0.011104936,2.018534361,0.890571998,0.197364218,2.704971954,2.154840645,0.361049045,1,0,M,0.0059,1,0,1,10
LAN-49,Tel 2,15,59V66772,LAN,R11,12,04/05/17,34,10:36:00,10.6,18.69,15.7,12.23,,,2.076969342,2.386392098,,25.27,,,2.018534361,0.672441607,,1.604709337,,,1,0,M,0.0059,1,0,1,10
LAN-52,Tel 2,15,59V66773,LAN,R11,12,04/05/17,34,10:49:00,10.81666667,18.23,15.3,14.19,14.385,0.019170778,2.076969342,0.569611611,0.200210331,27.66,27.845,0.009395924,1.970580571,3.093850593,0.176544908,1.762293222,1.732775322,0.024091187,2,0,M,0.0026,1,1,2,10
LAN-52,Tel 2,15,59V66773,LAN,R11,12,04/05/17,34,10:49:00,10.81666667,18.23,15.3,14.58,,,2.076969342,0.428332571,,28.03,,,1.970580571,3.976483547,,1.703257422,,,2,0,M,0.0026,1,1,2,10
LAN-44,Tel 2,15,59V66775,LAN,R11,12,04/05/17,34,10:17:00,10.28333333,18.78,12.5,11.6,11.545,0.006737267,2.097833555,2.129150929,0.057597021,24.47,24.52,0.002883796,2.018534361,0.383376651,0.049644771,0.816266753,0.883140957,0.107088687,1,0,M,0.0049,1,0,10,10
LAN-44,Tel 2,15,59V66775,LAN,R11,12,04/05/17,34,10:17:00,10.28333333,18.78,12.5,11.49,,,2.097833555,2.309942989,,24.57,,,2.018534361,0.411272124,,0.95001516,,,1,0,M,0.0049,1,0,10,10
LAN-47,Tel 2,15,59V66776,LAN,R11,12,04/05/17,34,10:26:00,10.43333333,19.32,15.1,13.08,13.015,0.007062918,2.017152285,1.234302492,0.064457081,26,26.085,0.004608325,1.970580571,1.003397399,0.081450342,1.238495911,1.380558112,0.145525415,2,0,M,,1,0,3,10
LAN-47,Tel 2,15,59V66776,LAN,R11,12,04/05/17,34,10:26:00,10.43333333,19.32,15.1,12.95,,,2.017152285,1.352189737,,26.17,,,1.970580571,1.126040431,,1.522620314,,,2,0,M,,1,0,3,10
LAN-43,Tel 2,15,59V66777,LAN,R11,12,04/05/17,34,10:12:00,10.2,18.94,14.4,14,13.925,0.007616949,2.007917687,0.552924687,0.073871135,27.21,27.18,0.001560942,2.051129172,2.419643614,0.030474008,1.337880687,1.380284378,0.043446029,3,0,M,0.0045,1,0,6,10
LAN-43,Tel 2,15,59V66777,LAN,R11,12,04/05/17,34,10:12:00,10.2,18.94,14.4,13.85,,,2.007917687,0.613872059,,27.15,,,2.051129172,2.317564465,,1.42268807,,,3,0,M,0.0045,1,0,6,10
LAN-48,Tel 2,15,59V66778,LAN,R11,12,04/05/17,34,10:29:00,10.48333333,18.38,13.8,12.25,12.245,0.000577466,2.017152285,2.209808887,0.004961654,25.26,25.335,0.004186541,1.970580571,0.607397871,0.071885563,1.342233214,1.419345547,0.076833515,2,0,M,0.003,1,0,7,10
LAN-48,Tel 2,15,59V66778,LAN,R11,12,04/05/17,34,10:29:00,10.48333333,18.38,13.8,12.24,,,2.017152285,2.225369352,,25.41,,,1.970580571,0.672453712,,1.496457881,,,2,0,M,0.003,1,0,7,10
LAN-46,Tel 2,15,59V66779,LAN,R11,12,04/05/17,34,10:23:00,10.38333333,18.74,13.5,12.02,12.115,0.011089582,2.007917687,2.19838055,0.093518672,25.7,25.725,0.001374357,2.051129172,0.817790303,0.025396208,1.797814297,1.715099955,0.068203456,3,0,M,0.0031,1,0,8,10
LAN-46,Tel 2,15,59V66779,LAN,R11,12,04/05/17,34,10:23:00,10.38333333,18.74,13.5,12.21,,,2.007917687,1.925666836,,25.75,,,2.051129172,0.847698876,,1.632385613,,,3,0,M,0.0031,1,0,8,10
LAN-45,Tel 2,15,59V66780,LAN,R11,12,04/05/17,34,10:20:00,10.33333333,18.2,13.2,13.47,13.26,0.022397047,2.076969342,0.964114236,0.215380364,25.3,25.175,0.007021914,2.002186402,0.831957815,0.122418268,0.802102373,0.859345338,0.09420401,1,0,F,0.004,1,0,9,10
LAN-45,Tel 2,15,59V66780,LAN,R11,12,28/04/17,34,10:20:00,10.33333333,18.2,13.2,13.05,,,2.076969342,1.310536532,,25.05,,,2.002186402,0.699399276,,0.916588302,,,1,0,F,0.004,1,0,9,10
LAN-18,Tel 1,8,58V87840,LAN,R17,3,23/04/17,23,09:38:00,9.633333333,14.02,9.2,12.64,12.67,0.003348572,2.076969342,1.76846092,0.031004907,25.2,25.435,0.013066255,2.002186402,0.776159281,0.228698304,1.372607356,1.596589209,0.19839679,1,0,F,0.0027,1,0,6,7
LAN-18,Tel 1,8,58V87840,LAN,R17,3,23/04/17,23,09:38:00,9.633333333,14.02,9.2,12.7,,,2.076969342,1.692581782,,25.67,,,2.002186402,1.075617782,,1.820571062,,,1,0,F,0.0027,1,0,6,7
LAN-19,Tel 1,8,58V87841,LAN,R17,3,23/04/17,23,09:40:00,9.666666667,14.84,10.6,13.08,13.2,0.012856487,1.97540797,1.330993261,0.115275014,26.19,26.19,0,2.051129172,1.162836171,0,1.547727108,1.431077485,0.115275014,3,0,M,0.0026,1,0,1,7
LAN-19,Tel 1,8,58V87841,LAN,R17,3,23/04/17,23,09:40:00,9.666666667,14.84,10.6,13.32,,,1.97540797,1.130363757,,26.19,,,2.051129172,1.162836171,,1.314427863,,,3,0,M,0.0026,1,0,1,7
LAN-20,Tel 1,8,58V87842,LAN,R17,3,23/04/17,23,09:43:00,9.716666667,13.61,8.4,12.79,12.695,0.010582929,2.076969342,1.584823689,0.098040426,26.17,26.11,0.003249821,2.018534361,1.265281357,0.059562957,2.005247868,2.061500767,0.038590144,1,0,F,0.0022,1,0,7,7
LAN-20,Tel 1,8,58V87842,LAN,R17,3,23/04/17,23,09:43:00,9.716666667,13.61,8.4,12.6,,,2.076969342,1.820927566,,26.05,,,2.018534361,1.163008186,,2.117753665,,,1,0,F,0.0022,1,0,7,7
LAN-21,Tel 1,8,58V87843,LAN,R17,3,23/04/17,23,09:46:00,9.766666667,14.4,10.1,12.34,12.295,0.005176056,2.017152285,2.074570672,0.044640237,25.6,25.515,0.004711274,1.970580571,0.764953951,0.081450342,1.586951033,1.546621214,0.036877147,2,0,F,0.002,1,0,3,7
LAN-21,Tel 1,8,58V87843,LAN,R17,3,23/04/17,23,09:46:00,9.766666667,14.4,10.1,12.25,,,2.017152285,2.209808887,,25.43,,,1.970580571,0.681638762,,1.506291394,,,2,0,F,0.002,1,0,3,7
LAN-22,Tel 1,8,58V87845,LAN,R17,3,23/04/17,23,10:00:00,10,14.7,9.5,14.11,14.03,0.00806394,1.97540797,0.66016022,0.076944832,26.9,26.93,0.001575433,2.051129172,1.936571653,0.030474008,1.278447568,1.3834031,0.107293049,3,0,F,0.0025,1,0,5,7
LAN-22,Tel 1,8,58V87845,LAN,R17,3,23/04/17,23,10:00:00,10,14.7,9.5,13.95,,,1.97540797,0.736129868,,26.96,,,2.051129172,2.02186964,,1.488358631,,,3,0,F,0.0025,1,0,5,7
LAN-23,Tel 1,8,58V87846,LAN,R17,3,23/04/17,23,10:02:00,10.03333333,15.61,10.1,11.87,11.93,0.007112558,2.097833555,1.743123953,0.062826508,25.74,25.63,0.006069586,2.018534361,0.935452125,0.109046503,1.630609007,1.454449459,0.171286269,1,0,F,0.0032,1,0,2,7
LAN-23,Tel 1,8,58V87846,LAN,R17,3,23/04/17,23,10:02:00,10.03333333,15.61,10.1,11.99,,,2.097833555,1.594834961,,25.52,,,2.018534361,0.801518616,,1.278289911,,,1,0,F,0.0032,1,0,2,7
LAN-24,Tel 1,8,58V87847,LAN,R17,3,23/04/17,23,10:05:00,10.08333333,15.58,9.8,12.57,12.605,0.003926813,2.097833555,1.037739986,0.036664717,25.87,25.845,0.001367976,2.018534361,1.024887662,0.024830037,1.063566909,1.019265968,0.061466775,1,0,F,0.003,1,0,4,7
LAN-24,Tel 1,8,58V87847,LAN,R17,3,23/04/17,23,10:05:00,10.08333333,15.58,9.8,12.64,,,2.097833555,0.985291144,,25.82,,,2.018534361,0.98951973,,0.974965027,,,1,0,F,0.003,1,0,4,7
LAN-10,Tel 2,15,58V87840,LAN,R17,3,30/04/17,30,10:18:00,10.3,18.55,15.3,12.48,12.4,0.009123958,2.097833555,1.109297269,0.083725825,26,25.885,0.006282965,2.018534361,1.12287384,0.113982135,1.245600885,1.219387686,0.030401374,1,0,F,0.0027,1,0,3,7
LAN-10,Tel 2,15,58V87840,LAN,R17,3,30/04/17,30,10:18:00,10.3,18.55,15.3,12.32,,,2.097833555,1.248910475,,25.77,,,2.018534361,0.955372312,,1.193174488,,,1,0,F,0.0027,1,0,3,7
LAN-11,Tel 2,15,58V87841,LAN,R17,3,30/04/17,30,10:21:00,10.35,20.21,15.7,12.65,12.655,0.000558757,2.007917687,1.417010122,0.004929209,25.83,25.875,0.002459502,2.051129172,0.897844338,0.045702169,1.272254515,1.310027973,0.040777554,3,0,M,0.0026,1,0,1,7
LAN-11,Tel 2,15,58V87841,LAN,R17,3,30/04/17,30,10:21:00,10.35,20.21,15.7,12.66,,,2.007917687,1.40716652,,25.92,,,2.051129172,0.957812321,,1.34780143,,,3,0,M,0.0026,1,0,1,7
LAN-15,Tel 2,15,58V87842,LAN,R17,3,30/04/17,30,10:36:00,10.6,17.28,13.3,12.06,11.91,0.017811254,2.076969342,2.702121774,0.154431113,25.33,25.33,0,1.970580571,0.636934626,0,1.721074921,1.932053821,0.154431113,2,0,F,0.0022,1,0,7,7
LAN-15,Tel 2,15,58V87842,LAN,R17,3,30/04/17,30,10:36:00,10.6,17.28,13.3,11.76,,,2.076969342,3.364603891,,25.33,,,1.970580571,0.636934626,,2.143032721,,,2,0,F,0.0022,1,0,7,7
LAN-9,Tel 2,15,58V87843,LAN,R17,3,30/04/17,30,10:13:00,10.21666667,17.84,15.2,12.56,12.605,0.005048759,2.097833555,1.045457209,0.047133453,25.82,25.79,0.001645072,2.018534361,0.98951973,0.029794697,1.034500535,0.981166066,0.076874172,1,0,F,0.002,1,0,4,7
LAN-9,Tel 2,15,58V87843,LAN,R17,3,30/04/17,30,10:13:00,10.21666667,17.84,15.2,12.65,,,2.097833555,0.978018048,,25.76,,,2.018534361,0.948685557,,0.927831597,,,1,0,F,0.002,1,0,4,7
LAN-13,Tel 2,15,58V87845,LAN,R17,3,30/04/17,30,10:29:00,10.48333333,18.88,15.4,13.5,13.375,0.013216949,2.017152285,0.919245172,0.123724749,25.27,25.265,0.000279876,1.970580571,0.611532028,0.004796486,0.562147864,0.61377891,0.118963562,2,0,F,0.0025,1,0,2,7
LAN-13,Tel 2,15,58V87845,LAN,R17,3,30/04/17,30,10:29:00,10.48333333,18.88,15.4,13.25,,,2.017152285,1.0955092,,25.26,,,1.970580571,0.607397871,,0.665409956,,,2,0,F,0.0025,1,0,2,7
LAN-14,Tel 2,15,58V87846,LAN,R17,3,30/04/17,30,10:32:00,10.53333333,18.5,14.1,11.8,11.985,0.021829746,2.007917687,2.562754307,0.181377051,25.75,25.805,0.003014212,2.051129172,0.847698876,0.055848604,2.172443946,1.994506321,0.126167463,3,0,F,0.0032,1,0,6,7
LAN-14,Tel 2,15,58V87846,LAN,R17,3,30/04/17,30,10:32:00,10.53333333,18.5,14.1,12.17,,,2.007917687,1.980117615,,25.86,,,2.051129172,0.917404442,,1.816568695,,,3,0,F,0.0032,1,0,6,7
LAN-12,Tel 2,15,58V87847,LAN,R17,3,30/04/17,30,10:25:00,10.41666667,18.5,14.3,11.9,11.57,0.040336255,2.076969342,3.037342246,0.334644075,24.88,24.87,0.000568642,1.970580571,0.469383124,0.009592862,1.425677192,1.852046996,0.32557379,2,0,F,0.003,1,0,5,7
LAN-12,Tel 2,15,58V87847,LAN,R17,3,30/04/17,30,10:25:00,10.41666667,18.5,14.3,11.24,,,2.076969342,4.920368025,,24.86,,,1.970580571,0.463058208,,2.278416801,,,2,0,F,0.003,1,0,5,7
CTR-82,Tel 1,8,59V66781,CTR,R18,13,27/04/17,27,10:35:00,10.58333333,13.63,9.6,14.23,14.38,0.01475188,2.076969342,0.553199311,0.154431113,28.01,28.115,0.005281609,1.970580571,3.922900618,0.100556618,2.170145918,2.089907825,0.054296078,2,0,F,0.0044,1,0,4,10
CTR-82,Tel 1,8,59V66781,CTR,R18,13,27/04/17,27,10:35:00,10.58333333,13.63,9.6,14.53,,,2.076969342,0.444275746,,28.22,,,1.970580571,4.523473883,,2.009669733,,,2,0,F,0.0044,1,0,4,10
CTR-83,Tel 1,8,59V66782,CTR,R18,13,27/04/17,27,10:37:00,10.61666667,13.83,8.9,13.31,13.155,0.016663102,1.97540797,1.138085244,0.148676576,25.94,26.04,0.005430928,2.051129172,0.971673323,0.101421339,1.105847071,1.341270295,0.248226415,3,0,F,0.0036,1,0,7,10
CTR-83,Tel 1,8,59V66782,CTR,R18,13,27/04/17,27,10:37:00,10.61666667,13.83,8.9,13,,,1.97540797,1.405492074,,26.14,,,2.051129172,1.121808902,,1.57669352,,,3,0,F,0.0036,1,0,7,10
CTR-84,Tel 1,8,59V66783,CTR,R18,13,27/04/17,27,10:39:00,10.65,11.03,5.8,12.01,12.09,0.009357906,2.097833555,1.571376764,0.083725825,25.87,25.845,0.001367976,2.018534361,1.024887662,0.024830037,1.610484658,1.495786438,0.10844314,1,0,,0.0034,1,0,9,10
CTR-84,Tel 1,8,59V66783,CTR,R18,13,27/04/17,27,10:39:00,10.65,11.03,5.8,12.17,,,2.097833555,1.395715696,,25.82,,,2.018534361,0.98951973,,1.381088218,,,1,0,,0.0034,1,0,9,10
CTR-85,Tel 1,8,59V66784,CTR,R18,13,27/04/17,27,10:41:00,10.68333333,14.22,9.1,12.72,12.79,0.007740027,2.007917687,1.349524394,0.068954481,26.17,26.145,0.001352279,2.051129172,1.146248214,0.025396208,1.546889927,1.45022157,0.094268148,3,0,M,0.004,1,0,6,10
CTR-85,Tel 1,8,59V66784,CTR,R18,13,27/04/17,27,10:41:00,10.68333333,14.22,9.1,12.86,,,2.007917687,1.224041979,,26.12,,,2.051129172,1.105806203,,1.353553213,,,3,0,M,0.004,1,0,6,10
CTR-86,Tel 1,8,59V66785,CTR,R18,13,27/04/17,27,10:43:00,10.71666667,14.67,10.7,12.49,12.4,0.010264453,2.097833555,1.1011088,0.094162313,25.81,25.85,0.002188338,2.018534361,0.982593974,0.039721692,1.081942872,1.19484836,0.13363409,1,0,F,0.0066,1,0,1,10
CTR-86,Tel 1,8,59V66785,CTR,R18,13,27/04/17,27,10:43:00,10.71666667,14.67,10.7,12.31,,,2.097833555,1.258198081,,25.89,,,2.018534361,1.0393863,,1.307753848,,,1,0,F,0.0066,1,0,1,10
CTR-87,Tel 1,8,59V66786,CTR,R18,13,27/04/17,27,10:46:00,10.76666667,10.8,4.5,13.78,13.465,0.03308409,1.97540797,0.82644907,0.298704965,26.03,26.05,0.001085769,2.051129172,1.036572423,0.020317752,0.856674315,1.105244548,0.31805757,3,0,,,0,0,10,10
CTR-87,Tel 1,8,59V66786,CTR,R18,13,27/04/17,27,10:46:00,10.76666667,10.8,4.5,13.15,,,1.97540797,1.269053352,,26.07,,,2.051129172,1.066791069,,1.353814782,,,3,0,,,0,0,10,10
CTR-88,Tel 1,8,59V66787,CTR,R18,13,27/04/17,27,10:48:00,10.8,14.7,9.9,13.77,13.655,0.011910257,2.017152285,0.760592279,0.113871465,26.92,26.995,0.003929099,1.970580571,1.872835495,0.071885563,1.424464217,1.638849774,0.18499985,2,0,M,0.0043,1,0,3,10
CTR-88,Tel 1,8,59V66787,CTR,R18,13,27/04/17,27,10:48:00,10.8,14.7,9.9,13.54,,,2.017152285,0.893803004,,27.07,,,1.970580571,2.073427056,,1.853235332,,,2,0,M,0.0043,1,0,3,10
CTR-89,Tel 1,8,59V66788,CTR,R18,13,27/04/17,27,10:50:00,10.83333333,13.5,8.4,12.13,12.085,0.005266,2.097833555,1.437698447,0.047133453,25.31,25.435,0.006950135,2.018534361,0.691601654,0.123844901,0.994314623,1.130607194,0.170480785,1,0,M,0.003,1,0,8,10
CTR-89,Tel 1,8,59V66788,CTR,R18,13,27/04/17,27,10:50:00,10.83333333,13.5,8.4,12.04,,,2.097833555,1.536834835,,25.56,,,2.018534361,0.824356487,,1.266899765,,,1,0,M,0.003,1,0,8,10
CTR-90,Tel 1,8,59V66789,CTR,R18,13,27/04/17,27,10:51:00,10.85,14.14,9.4,12.47,12.52,0.005647818,2.097833555,1.117546632,0.052365954,25.87,25.88,0.00054645,2.018534361,1.024887662,0.009932872,1.145359756,1.11198624,0.042444121,1,0,F,0.0043,1,0,5,10
CTR-90,Tel 1,8,59V66789,CTR,R18,13,27/04/17,27,10:51:00,10.85,14.14,9.4,12.57,,,2.097833555,1.037739986,,25.89,,,2.018534361,1.0393863,,1.078612725,,,1,0,F,0.0043,1,0,5,10
CTR-91,Tel 1,8,59V66790,CTR,R18,13,27/04/17,27,10:53:00,10.88333333,14.04,10.2,15.61,15.385,0.020682356,1.97540797,0.237773882,0.21494286,28.81,28.78,0.001474163,2.051129172,7.637306537,0.030474008,1.815952024,2.08938523,0.185074989,3,0,F,0.0032,1,0,2,10
CTR-91,Tel 1,8,59V66790,CTR,R18,13,27/04/17,27,10:53:00,10.88333333,14.04,10.2,15.16,,,1.97540797,0.323005345,,28.75,,,2.051129172,7.315106299,,2.362818436,,,3,0,F,0.0032,1,0,2,10
CTR-48,Tel 2,15,59V66781,CTR,R18,13,04/05/17,34,09:11:00,9.183333333,17.58,15.2,13.5,13.475,0.002623773,2.076969342,0.943203911,0.025838688,26.78,26.74,0.002115503,1.970580571,1.703163904,0.038362624,1.606430856,1.592322636,0.012530147,2,0,F,0.0044,1,0,4,10
CTR-48,Tel 2,15,59V66781,CTR,R18,13,04/05/17,34,09:11:00,9.183333333,17.58,15.2,13.45,,,2.076969342,0.978311362,,26.7,,,1.970580571,1.613202582,,1.578214416,,,2,0,F,0.0044,1,0,4,10
CTR-50,Tel 2,15,59V66782,CTR,R18,13,04/05/17,34,09:20:00,9.333333333,18.63,14.3,13.06,13,0.00652714,2.076969342,1.300992614,0.061980023,26.32,26.385,0.003483945,1.970580571,1.246645902,0.062314186,1.621877111,1.777827969,0.124054645,2,0,F,0.0036,1,0,8,10
CTR-50,Tel 2,15,59V66782,CTR,R18,13,04/05/17,34,09:20:00,9.333333333,18.63,14.3,12.94,,,2.076969342,1.420255374,,26.45,,,1.970580571,1.361571209,,1.933778826,,,2,0,F,0.0036,1,0,8,10
CTR-52,Tel 2,15,59V66783,CTR,R18,13,04/05/17,34,09:26:00,9.433333333,17.06,11.3,14.02,14.095,0.007525081,2.007917687,0.54526932,0.073871135,27.74,27.835,0.004826667,2.051129172,3.540851392,0.096366397,1.93071763,1.962038378,0.022575617,3,0,,0.0034,1,0,9,10
CTR-52,Tel 2,15,59V66783,CTR,R18,13,04/05/17,34,09:26:00,9.433333333,17.06,11.3,14.17,,,2.007917687,0.491133069,,27.93,,,2.051129172,4.058694586,,1.993359126,,,3,0,,0.0034,1,0,9,10
CTR-51,Tel 2,15,59V66784,CTR,R18,13,04/05/17,34,09:23:00,9.383333333,18.98,14.9,12.49,12.39,0.011414153,2.097833555,1.1011088,0.104588508,25.33,25.215,0.006449913,2.018534361,0.70138544,0.113982135,0.77230168,0.767175317,0.009449955,1,0,M,0.004,1,0,5,10
CTR-51,Tel 2,15,59V66784,CTR,R18,13,04/05/17,34,09:23:00,9.383333333,18.98,14.9,12.29,,,2.097833555,1.276981011,,25.1,,,2.018534361,0.596758251,,0.762048954,,,1,0,M,0.004,1,0,5,10
